"Response","id","cluster","AcceptedCmp5","UserSpecificClusterAttributes","PurchasesSpecificClusteringData","ChannelSpecificClusteringData","CampaignSpecificClusteringData"
"false",1265,"cluster_20","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 56, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1266,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: low, Sweets: high, Gold: middle, Recency: 56, NumDeals: 2}","{Web: 4, Catalog: 6, Store: 8, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1267,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: low, Fruit: middle, Meat: middle, Fish: top, Sweets: low, Gold: high, Recency: 56, NumDeals: 1}","{Web: 8, Catalog: 4, Store: 7, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1268,"cluster_20","false","{Age: adult, Ed: Master, Marital: Together, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: low, Sweets: low, Gold: middle, Recency: 56, NumDeals: 1}","{Web: 2, Catalog: 5, Store: 3, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1269,"cluster_20","false","{Age: adult, Ed: Master, Marital: Together, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: low, Sweets: low, Gold: middle, Recency: 56, NumDeals: 1}","{Web: 2, Catalog: 5, Store: 3, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1270,"cluster_20","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: high, Kids: 1, Teens: 0, Enrollm.: Q2, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 56, NumDeals: 0}","{Web: 0, Catalog: 0, Store: 0, WebVisits: 14}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1271,"cluster_20","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 56, NumDeals: 3}","{Web: 4, Catalog: 1, Store: 6, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",1272,"cluster_15","true","{Age: adv_age, Ed: PhD, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: top, Fruit: middle, Meat: middle, Fish: high, Sweets: middle, Gold: low, Recency: 56, NumDeals: 2}","{Web: 4, Catalog: 4, Store: 5, WebVisits: 2}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: true, Response: false}"
"false",1273,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: high, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 56, NumDeals: 4}","{Web: 3, Catalog: 4, Store: 11, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",1274,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 2, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: low, Fruit: high, Meat: low, Fish: middle, Sweets: middle, Gold: middle, Recency: 56, NumDeals: 4}","{Web: 6, Catalog: 4, Store: 12, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",1275,"cluster_15","false","{Age: adv_age, Ed: Graduation, Marital: Single, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: low, Fruit: top, Meat: low, Fish: high, Sweets: middle, Gold: high, Recency: 56, NumDeals: 2}","{Web: 7, Catalog: 4, Store: 10, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",1276,"cluster_20","false","{Age: mature, Ed: Master, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 56, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: true}"
"true",1277,"cluster_15","true","{Age: young_mat, Ed: 2n Cycle, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: true}","{Wine: middle, Fruit: low, Meat: middle, Fish: low, Sweets: high, Gold: middle, Recency: 56, NumDeals: 1}","{Web: 5, Catalog: 10, Store: 12, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: true, Response: true}"
"false",1278,"cluster_15","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q3, Country: IND, Complain: false}","{Wine: high, Fruit: middle, Meat: middle, Fish: middle, Sweets: middle, Gold: low, Recency: 56, NumDeals: 1}","{Web: 11, Catalog: 8, Store: 8, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1279,"cluster_20","false","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 56, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",1280,"cluster_20","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: CA, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 56, NumDeals: 6}","{Web: 7, Catalog: 1, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"true",1281,"cluster_20","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 56, NumDeals: 6}","{Web: 7, Catalog: 1, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",1282,"cluster_15","false","{Age: adv_age, Ed: PhD, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: high, Fish: bottom, Sweets: bottom, Gold: low, Recency: 57, NumDeals: 1}","{Web: 5, Catalog: 9, Store: 6, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1283,"cluster_20","false","{Age: adult, Ed: 2n Cycle, Marital: Divorced, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 57, NumDeals: 5}","{Web: 3, Catalog: 1, Store: 4, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1284,"cluster_15","false","{Age: adv_age, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: middle, Fruit: low, Meat: bottom, Fish: middle, Sweets: middle, Gold: low, Recency: 57, NumDeals: 1}","{Web: 5, Catalog: 3, Store: 13, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1285,"cluster_15","false","{Age: adult, Ed: 2n Cycle, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: top, Meat: bottom, Fish: low, Sweets: high, Gold: high, Recency: 57, NumDeals: 2}","{Web: 6, Catalog: 2, Store: 12, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1286,"cluster_15","false","{Age: adv_age, Ed: PhD, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q4, Country: GER, Complain: false}","{Wine: middle, Fruit: high, Meat: low, Fish: high, Sweets: bottom, Gold: top, Recency: 57, NumDeals: 1}","{Web: 8, Catalog: 5, Store: 6, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1287,"cluster_20","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 57, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1288,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: low, Fruit: middle, Meat: low, Fish: middle, Sweets: low, Gold: high, Recency: 57, NumDeals: 3}","{Web: 4, Catalog: 4, Store: 12, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1289,"cluster_15","false","{Age: adv_age, Ed: Graduation, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: low, Fish: high, Sweets: high, Gold: middle, Recency: 57, NumDeals: 1}","{Web: 4, Catalog: 9, Store: 13, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1290,"cluster_20","false","{Age: adv_age, Ed: PhD, Marital: Widow, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 57, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1291,"cluster_20","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 57, NumDeals: 2}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1292,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: low, Gold: high, Recency: 57, NumDeals: 7}","{Web: 4, Catalog: 2, Store: 10, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1293,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: low, Fruit: bottom, Meat: low, Fish: bottom, Sweets: low, Gold: high, Recency: 57, NumDeals: 7}","{Web: 4, Catalog: 2, Store: 10, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1294,"cluster_15","true","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: high, Fruit: low, Meat: middle, Fish: middle, Sweets: low, Gold: high, Recency: 57, NumDeals: 1}","{Web: 4, Catalog: 4, Store: 11, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",1295,"cluster_15","true","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: high, Fruit: low, Meat: middle, Fish: middle, Sweets: low, Gold: high, Recency: 57, NumDeals: 1}","{Web: 4, Catalog: 4, Store: 11, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",1296,"cluster_15","true","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: CA, Complain: false}","{Wine: high, Fruit: low, Meat: middle, Fish: middle, Sweets: low, Gold: high, Recency: 57, NumDeals: 1}","{Web: 4, Catalog: 4, Store: 11, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",1297,"cluster_15","false","{Age: adult, Ed: PhD, Marital: Divorced, Inc.: top, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: high, Fruit: bottom, Meat: low, Fish: low, Sweets: low, Gold: middle, Recency: 57, NumDeals: 3}","{Web: 2, Catalog: 2, Store: 12, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1298,"cluster_20","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 57, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1299,"cluster_15","false","{Age: adult, Ed: PhD, Marital: Single, Inc.: middle, Kids: 1, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: low, Fruit: middle, Meat: low, Fish: high, Sweets: middle, Gold: high, Recency: 57, NumDeals: 2}","{Web: 6, Catalog: 2, Store: 11, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1300,"cluster_15","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: middle, Fruit: low, Meat: low, Fish: middle, Sweets: bottom, Gold: top, Recency: 57, NumDeals: 2}","{Web: 8, Catalog: 5, Store: 13, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1301,"cluster_15","false","{Age: adult, Ed: PhD, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: high, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 57, NumDeals: 5}","{Web: 11, Catalog: 3, Store: 5, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1302,"cluster_15","false","{Age: adult, Ed: Master, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: high, Fruit: low, Meat: low, Fish: top, Sweets: middle, Gold: middle, Recency: 57, NumDeals: 4}","{Web: 9, Catalog: 6, Store: 6, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1303,"cluster_15","false","{Age: adv_age, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: high, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 57, NumDeals: 2}","{Web: 8, Catalog: 5, Store: 11, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1304,"cluster_20","false","{Age: mature, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 57, NumDeals: 3}","{Web: 3, Catalog: 0, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1305,"cluster_20","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 58, NumDeals: 1}","{Web: 1, Catalog: 1, Store: 2, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1306,"cluster_20","false","{Age: adv_age, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 58, NumDeals: 3}","{Web: 1, Catalog: 1, Store: 4, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1307,"cluster_20","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 58, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 4, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1308,"cluster_20","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q2, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 58, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1309,"cluster_20","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 58, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1310,"cluster_15","true","{Age: adult, Ed: Graduation, Marital: Single, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: middle, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 58, NumDeals: 7}","{Web: 9, Catalog: 4, Store: 8, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: true, Response: false}"
"false",1311,"cluster_15","false","{Age: adv_age, Ed: Graduation, Marital: Divorced, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: low, Meat: low, Fish: high, Sweets: high, Gold: high, Recency: 58, NumDeals: 1}","{Web: 2, Catalog: 9, Store: 4, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1312,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: middle, Sweets: middle, Gold: middle, Recency: 58, NumDeals: 2}","{Web: 6, Catalog: 2, Store: 8, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: false, Response: false}"
"false",1313,"cluster_15","false","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: middle, Fruit: high, Meat: high, Fish: high, Sweets: middle, Gold: low, Recency: 58, NumDeals: 1}","{Web: 6, Catalog: 7, Store: 12, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1314,"cluster_15","false","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: true}","{Wine: bottom, Fruit: middle, Meat: bottom, Fish: middle, Sweets: middle, Gold: low, Recency: 58, NumDeals: 2}","{Web: 2, Catalog: 4, Store: 10, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",1315,"cluster_20","false","{Age: mature, Ed: Basic, Marital: Single, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 58, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",1316,"cluster_15","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: middle, Fruit: top, Meat: top, Fish: high, Sweets: high, Gold: bottom, Recency: 58, NumDeals: 1}","{Web: 8, Catalog: 6, Store: 5, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
